,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
71,200,ResNet18,0.001,0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
72,200,ResNet18,0.01,0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
73,200,ResNet18,0.01,0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
74,200,ResNet18,0.01,0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
75,200,ResNet18,0.01,0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
76,200,ResNet18,0.01,0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
77,200,ResNet18,0.01,0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
78,200,ResNet18,0.01,0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
79,200,ResNet18,0.01,0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
80,200,ResNet18,0.01,0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
81,200,ResNet18,0.01,0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
82,200,ResNet18,0.01,0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
83,200,ResNet18,0.01,0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
84,200,ResNet18,0.1,0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
85,200,ResNet18,0.1,0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
86,200,ResNet18,0.1,0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
87,200,ResNet18,0.1,0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
88,200,ResNet18,0.1,0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
89,200,ResNet18,0.1,0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
90,200,ResNet18,0.1,0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
91,200,ResNet18,0.1,0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
92,200,ResNet18,0.1,0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
93,200,ResNet18,0.1,0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
94,200,ResNet18,0.1,0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
