,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
73,50,Resnet34,0.001,0.0,256,1,0.5953333333333334,0.9436026381055872,0.8503333333333334,0.8146666666666667,0.4013333333333333,0.008,0.6023333333333334,0.8953333333333333,32.0,0:13:52.979493,14545341.276982272
74,50,Resnet34,0.001,0.0,256,2,0.5755,1.0185371786153345,0.8236666666666667,0.8476666666666667,0.3526666666666667,0.2833333333333333,0.402,0.7436666666666667,58.0,0:23:05.078563,14546728.913055353
75,50,Resnet34,0.001,0.0,256,3,0.5884444444444444,0.9663114127775051,0.9363333333333334,0.7126666666666667,0.47333333333333333,0.077,0.359,0.9723333333333334,36.0,0:14:57.963827,14547629.419391112
76,50,Resnet34,0.001,0.0,512,0,0.5915555555555555,0.9285235689420782,0.9146666666666666,0.7956666666666666,0.21666666666666667,0.49366666666666664,0.26766666666666666,0.861,31.0,0:11:18.582366,14548310.231315777
77,50,Resnet34,0.001,0.0,512,1,0.5732222222222222,1.010773360102806,0.8093333333333333,0.7866666666666666,0.193,0.27266666666666667,0.4013333333333333,0.9763333333333334,46.0,0:15:52.217110,14549265.002688676
78,50,Resnet34,0.001,0.0,512,2,0.5840555555555556,0.9834442406580387,0.9393333333333334,0.712,0.383,0.023,0.47833333333333333,0.9686666666666667,47.0,0:16:54.421327,14550281.69630268
79,50,Resnet34,0.001,0.0,512,3,0.5912777777777778,0.9534072957717754,0.8943333333333333,0.8463333333333334,0.354,0.289,0.2853333333333333,0.8786666666666667,31.0,0:10:43.505322,14550927.76115588
80,50,Resnet34,0.001,0.0,1024,0,0.5516111111111112,1.0657509318199037,0.903,0.889,0.24,0.31966666666666665,0.19866666666666666,0.7593333333333333,21.0,0:06:07.590398,14551297.58910294
81,50,Resnet34,0.001,0.0,1024,1,0.5721111111111111,1.0044967206027184,0.8083333333333333,0.7286666666666667,0.37833333333333335,0.456,0.19166666666666668,0.8696666666666667,28.0,0:09:42.128660,14551882.002928464
82,50,Resnet34,0.001,0.0,1024,2,0.5478333333333333,1.0841564393459542,0.822,0.912,0.281,0.083,0.506,0.683,39.0,0:13:14.458421,14552679.048919946
83,50,Resnet34,0.001,0.0,1024,3,0.5805,1.0045391723568429,0.8776666666666667,0.6833333333333333,0.4083333333333333,0.12266666666666666,0.444,0.947,27.0,0:07:53.060651,14553154.38435562
84,50,Resnet34,0.001,0.5,256,0,0.16666666666666666,1.7917649613392268,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0:07:26.703533,14553603.365110192
85,50,Resnet34,0.001,0.5,256,1,0.16666666666666666,1.7917623129443947,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0:05:26.336474,14553932.256364323
86,50,Resnet34,0.001,0.5,256,2,0.16666666666666666,1.7917626916396188,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0:05:16.638630,14554251.469110772
87,50,Resnet34,0.001,0.5,256,3,0.16666666666666666,1.7917638999066177,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0:06:33.679924,14554647.412435759
88,50,Resnet34,0.001,0.5,512,0,0.23505555555555555,1.782789697904944,0.44166666666666665,0.0,0.9686666666666667,0.0,0.0,0.0,17.0,0:06:30.023092,14555039.980707858
89,50,Resnet34,0.001,0.5,512,1,0.16666666666666666,1.7917645849416242,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0:08:20.413401,14555542.94446754
90,50,Resnet34,0.001,0.5,512,2,0.16666666666666666,1.7917644078473927,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0:06:07.151284,14555912.329859912
91,50,Resnet34,0.001,0.5,512,3,0.19794444444444445,1.7769378309911217,0.19533333333333333,0.9923333333333333,0.0,0.0,0.0,0.0,14.0,0:04:18.496241,14556173.08480494
92,50,Resnet34,0.001,0.5,1024,0,0.2373888888888889,1.7789354622324778,0.481,0.943,0.0,0.0,0.0003333333333333333,0.0,13.0,0:04:36.256344,14556451.87250404
93,50,Resnet34,0.001,0.5,1024,1,0.25405555555555553,1.7333864880726038,0.036333333333333336,0.5336666666666666,0.0,0.0,0.13233333333333333,0.822,27.0,0:09:35.923172,14557030.379470656
94,50,Resnet34,0.001,0.5,1024,2,0.16677777777777777,4.232720451172536,1.0,0.0006666666666666666,0.0,0.0,0.0,0.0,20.0,0:06:42.930245,14557435.892457811
95,50,Resnet34,0.001,0.5,1024,3,0.16666666666666666,2.04786964669592,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0:03:48.799912,14557666.952026792
96,50,Resnet34,0.01,0.0,256,0,0.45472222222222225,1.5968476596052803,0.9233333333333333,0.48333333333333334,0.26566666666666666,0.0,0.064,0.992,23.0,0:08:50.373596,14558199.601505764
97,50,Resnet34,0.01,0.0,256,1,0.5638333333333333,1.025863391328693,0.937,0.6213333333333333,0.5186666666666667,0.252,0.14533333333333334,0.9086666666666666,15.0,0:06:43.792360,14558605.9379562
98,50,Resnet34,0.01,0.0,256,2,0.5996111111111111,0.9245589294749412,0.8683333333333333,0.8346666666666667,0.4663333333333333,0.2643333333333333,0.2803333333333333,0.8836666666666667,49.0,0:19:29.097452,14559777.596300583
99,50,Resnet34,0.01,0.0,256,3,0.5225,1.2440223441513178,0.9376666666666666,0.7276666666666667,0.499,0.2853333333333333,0.281,0.4043333333333333,25.0,0:10:51.210386,14560431.048015645
100,50,Resnet34,0.01,0.0,512,0,0.5538888888888889,1.0637831510177234,0.9356666666666666,0.739,0.3983333333333333,0.15766666666666668,0.14466666666666667,0.948,22.0,0:07:26.894045,14560880.513346205
101,50,Resnet34,0.01,0.0,512,1,0.5813333333333334,0.9785001586885844,0.8716666666666667,0.697,0.5306666666666666,0.008,0.4603333333333333,0.9203333333333333,32.0,0:11:23.935134,14561566.680589203
102,50,Resnet34,0.01,0.0,512,2,0.5851111111111111,0.9589377246646501,0.8703333333333333,0.833,0.282,0.10733333333333334,0.5716666666666667,0.8463333333333334,37.0,0:13:20.530151,14562369.770871622
103,50,Resnet34,0.01,0.0,512,3,0.5494444444444444,1.1041237224378944,0.8513333333333334,0.8753333333333333,0.4186666666666667,0.447,0.07133333333333333,0.633,29.0,0:09:08.976072,14562921.00997634
104,50,Resnet34,0.01,0.0,1024,0,0.4923888888888889,1.2165569559559446,0.9843333333333333,0.25533333333333336,0.693,0.0013333333333333333,0.226,0.7943333333333333,35.0,0:12:23.311097,14563666.872456344
105,50,Resnet34,0.01,0.0,1024,1,0.5774444444444444,0.9797679507296283,0.9083333333333333,0.7373333333333333,0.652,0.11133333333333334,0.20233333333333334,0.8533333333333334,46.0,0:14:21.365628,14564530.81782618
106,50,Resnet34,0.01,0.0,1024,2,0.4851111111111111,1.2717021636857888,0.913,0.29033333333333333,0.458,0.13933333333333334,0.12566666666666668,0.9843333333333333,23.0,0:07:33.843603,14564986.951710932
107,50,Resnet34,0.01,0.0,1024,3,0.5255,1.2125663871147707,0.878,0.8656666666666667,0.5933333333333334,0.033666666666666664,0.31866666666666665,0.46366666666666667,39.0,0:13:50.144815,14565819.679027328
108,50,Resnet34,0.01,0.5,256,0,0.16666666666666666,1.7918431759782303,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0:04:23.546254,14566085.642836075
109,50,Resnet34,0.01,0.5,256,1,0.16666666666666666,1.7918243861622554,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0:04:21.806257,14566349.695683964
110,50,Resnet34,0.01,0.5,256,2,0.16666666666666666,1.791790439624194,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0:08:17.762227,14566849.711923867
111,50,Resnet34,0.01,0.5,256,3,0.16666666666666666,1.7918394328143816,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0:07:41.682148,14567313.947602976
112,50,Resnet34,0.01,0.5,512,0,0.16666666666666666,1.7918361484781122,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0:03:59.689357,14567555.915031279
113,50,Resnet34,0.01,0.5,512,1,0.16666666666666666,1.7918210326566153,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0:03:51.014979,14567789.168212345
