,lr,max_depth,gamma,lambda,alpha,subsample_f,colsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time,ACC_train,ACC_val,Loss_train,Loss_val
1081,0.01,3,0.1,0.1,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1082,0.01,3,0.1,0.1,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1083,0.01,3,0.1,0.1,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1084,0.01,3,0.1,0.1,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1085,0.01,3,0.1,0.1,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1086,0.01,3,0.1,0.1,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1087,0.01,3,0.1,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1088,0.01,3,0.1,0.1,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1089,0.01,3,0.1,0.1,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1090,0.01,3,0.1,0.1,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1091,0.01,3,0.1,0.1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1092,0.01,3,0.1,0.1,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1093,0.01,3,0.1,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1094,0.01,3,0.1,0.1,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1095,0.01,3,0.1,0.1,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1096,0.01,3,0.1,0.1,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1097,0.01,3,0.1,0.1,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1098,0.01,3,0.1,0.1,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1099,0.01,3,0.1,0.1,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1100,0.01,3,0.1,0.1,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1101,0.01,3,0.1,0.1,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1102,0.01,3,0.1,0.1,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1103,0.01,3,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1104,0.01,3,0.1,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1105,0.01,3,0.1,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1106,0.01,3,0.1,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1107,0.01,3,0.1,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1108,0.01,3,0.1,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1109,0.01,3,0.1,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1110,0.01,3,0.1,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1111,0.01,3,0.1,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1112,0.01,3,0.1,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1113,0.01,3,0.1,1.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1114,0.01,3,0.1,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1115,0.01,3,0.1,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1116,0.01,3,0.1,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1117,0.01,3,0.1,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1118,0.01,3,0.1,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1119,0.01,3,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1120,0.01,3,0.1,1.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1121,0.01,3,0.1,1.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1122,0.01,3,0.1,1.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1123,0.01,3,0.1,1.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1124,0.01,3,0.1,1.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1125,0.01,3,0.1,1.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1126,0.01,3,0.1,1.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1127,0.01,3,0.1,1.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1128,0.01,3,0.1,1.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1129,0.01,3,0.1,1.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1130,0.01,3,0.1,1.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1131,0.01,3,0.1,1.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1132,0.01,3,0.1,1.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1133,0.01,3,0.1,1.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1134,0.01,3,0.1,1.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1135,0.01,3,0.1,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1136,0.01,3,0.1,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1137,0.01,3,0.1,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1138,0.01,3,0.1,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1139,0.01,3,0.1,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1140,0.01,3,0.1,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1141,0.01,3,0.1,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1142,0.01,3,0.1,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1143,0.01,3,0.1,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1144,0.01,3,0.1,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1145,0.01,3,0.1,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1146,0.01,3,0.1,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1147,0.01,3,0.1,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1148,0.01,3,0.1,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1149,0.01,3,0.1,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1150,0.01,3,0.1,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1151,0.01,3,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1152,0.01,3,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1153,0.01,3,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1154,0.01,3,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1155,0.01,3,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1156,0.01,3,1.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1157,0.01,3,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1158,0.01,3,1.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1159,0.01,3,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1160,0.01,3,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1161,0.01,3,1.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1162,0.01,3,1.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1163,0.01,3,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1164,0.01,3,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1165,0.01,3,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1166,0.01,3,1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1167,0.01,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1168,0.01,3,1.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1169,0.01,3,1.0,0.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1170,0.01,3,1.0,0.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1171,0.01,3,1.0,0.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1172,0.01,3,1.0,0.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1173,0.01,3,1.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1174,0.01,3,1.0,0.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1175,0.01,3,1.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1176,0.01,3,1.0,0.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1177,0.01,3,1.0,0.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1178,0.01,3,1.0,0.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1179,0.01,3,1.0,0.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1180,0.01,3,1.0,0.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1181,0.01,3,1.0,0.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1182,0.01,3,1.0,0.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1183,0.01,3,1.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1184,0.01,3,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1185,0.01,3,1.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1186,0.01,3,1.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1187,0.01,3,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1188,0.01,3,1.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1189,0.01,3,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1190,0.01,3,1.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1191,0.01,3,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1192,0.01,3,1.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1193,0.01,3,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1194,0.01,3,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1195,0.01,3,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1196,0.01,3,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1197,0.01,3,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1198,0.01,3,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1199,0.01,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1200,0.01,3,1.0,0.1,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1201,0.01,3,1.0,0.1,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1202,0.01,3,1.0,0.1,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1203,0.01,3,1.0,0.1,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1204,0.01,3,1.0,0.1,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1205,0.01,3,1.0,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1206,0.01,3,1.0,0.1,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1207,0.01,3,1.0,0.1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1208,0.01,3,1.0,0.1,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1209,0.01,3,1.0,0.1,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1210,0.01,3,1.0,0.1,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1211,0.01,3,1.0,0.1,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1212,0.01,3,1.0,0.1,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1213,0.01,3,1.0,0.1,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1214,0.01,3,1.0,0.1,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1215,0.01,3,1.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1216,0.01,3,1.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1217,0.01,3,1.0,0.1,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1218,0.01,3,1.0,0.1,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1219,0.01,3,1.0,0.1,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1220,0.01,3,1.0,0.1,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1221,0.01,3,1.0,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1222,0.01,3,1.0,0.1,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1223,0.01,3,1.0,0.1,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1224,0.01,3,1.0,0.1,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1225,0.01,3,1.0,0.1,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1226,0.01,3,1.0,0.1,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1227,0.01,3,1.0,0.1,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1228,0.01,3,1.0,0.1,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1229,0.01,3,1.0,0.1,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1230,0.01,3,1.0,0.1,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1231,0.01,3,1.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1232,0.01,3,1.0,0.1,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1233,0.01,3,1.0,0.1,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1234,0.01,3,1.0,0.1,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1235,0.01,3,1.0,0.1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1236,0.01,3,1.0,0.1,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1237,0.01,3,1.0,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1238,0.01,3,1.0,0.1,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
1239,0.01,3,1.0,0.1,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
