,lr,max_depth,gamma,lambda,subsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time
265,0.01,3,0.001,0.1,0.8,0.5355,1.1436690977130883,0.8816666666666667,0.714,0.3363333333333333,0.24233333333333335,0.2906666666666667,0.748,25063.0,0:05:21.347502,14576199.512683528
266,0.01,3,0.001,0.1,0.6,0.5343888888888889,1.1436884562979839,0.8803333333333333,0.712,0.3443333333333333,0.233,0.28833333333333333,0.7483333333333333,22034.0,0:04:45.187296,14576484.773453688
267,0.01,3,0.001,0.1,0.4,0.5373888888888889,1.1464793713885397,0.8786666666666667,0.7146666666666667,0.3496666666666667,0.24133333333333334,0.29133333333333333,0.7486666666666667,21690.0,0:04:42.519727,14576767.309128053
268,0.01,3,0.001,1.0,1.0,0.5292777777777777,1.1576949868717843,0.8823333333333333,0.7093333333333334,0.31933333333333336,0.24166666666666667,0.289,0.734,27156.0,0:05:36.205244,14577103.530230258
269,0.01,3,0.001,1.0,0.8,0.5345,1.1435124123245017,0.8816666666666667,0.7133333333333334,0.3353333333333333,0.238,0.292,0.7466666666666667,25057.0,0:05:20.221967,14577423.768164042
270,0.01,3,0.001,1.0,0.6,0.5349444444444444,1.1436605056042197,0.88,0.7143333333333334,0.3436666666666667,0.236,0.28733333333333333,0.7483333333333333,22052.0,0:04:45.233005,14577709.01709386
271,0.01,3,0.001,1.0,0.4,0.5350555555555555,1.1460945518172214,0.8776666666666667,0.7123333333333334,0.346,0.23933333333333334,0.2876666666666667,0.7473333333333333,21586.0,0:04:40.973209,14577990.006076176
272,0.01,3,0.01,0.001,1.0,0.5311111111111111,1.1585332720784571,0.884,0.7063333333333334,0.32233333333333336,0.24233333333333335,0.2966666666666667,0.735,23633.0,0:04:52.862421,14578282.88435203
273,0.01,3,0.01,0.001,0.8,0.5347222222222222,1.143851817324668,0.8833333333333333,0.7143333333333334,0.3343333333333333,0.237,0.2896666666666667,0.7496666666666667,25063.0,0:05:21.726370,14578604.625751782
274,0.01,3,0.01,0.001,0.6,0.5368333333333334,1.1444413711008186,0.8806666666666667,0.715,0.3486666666666667,0.23666666666666666,0.28933333333333333,0.7506666666666667,22225.0,0:04:47.888317,14578892.530232051
275,0.01,3,0.01,0.001,0.4,0.5358333333333334,1.1466080892699817,0.878,0.7136666666666667,0.348,0.239,0.288,0.7483333333333333,21686.0,0:04:41.857935,14579174.404146846
276,0.01,3,0.01,0.01,1.0,0.5297222222222222,1.1593239639763817,0.8833333333333333,0.707,0.3243333333333333,0.23733333333333334,0.293,0.7333333333333333,21895.0,0:04:31.900096,14579446.320253402
277,0.01,3,0.01,0.01,0.8,0.5343333333333333,1.1437781420435913,0.8826666666666667,0.7136666666666667,0.3363333333333333,0.237,0.28833333333333333,0.748,24565.0,0:05:14.494457,14579760.83073516
278,0.01,3,0.01,0.01,0.6,0.5368888888888889,1.1445192766513006,0.8803333333333333,0.7136666666666667,0.34933333333333333,0.23733333333333334,0.2906666666666667,0.75,22101.0,0:04:46.512303,14580047.359141365
279,0.01,3,0.01,0.01,0.4,0.536,1.146605021159509,0.877,0.7133333333333334,0.34833333333333333,0.23933333333333334,0.2886666666666667,0.7493333333333333,21690.0,0:04:42.133161,14580329.508387497
280,0.01,3,0.01,0.1,1.0,0.5288888888888889,1.1588890335812994,0.8816666666666667,0.7076666666666667,0.316,0.23866666666666667,0.29633333333333334,0.733,24944.0,0:05:09.952607,14580639.47726586
281,0.01,3,0.01,0.1,0.8,0.5342222222222223,1.1436013939442609,0.882,0.7116666666666667,0.3343333333333333,0.24033333333333334,0.2906666666666667,0.7463333333333333,25062.0,0:05:21.896243,14580961.390880661
282,0.01,3,0.01,0.1,0.6,0.5358888888888889,1.1437937738772983,0.881,0.716,0.345,0.237,0.287,0.7493333333333333,22040.0,0:04:45.060742,14581246.46775056
283,0.01,3,0.01,0.1,0.4,0.5368333333333334,1.1467030935082547,0.8773333333333333,0.7143333333333334,0.3463333333333333,0.24233333333333335,0.291,0.7496666666666667,21603.0,0:04:40.853914,14581527.337747296
284,0.01,3,0.01,1.0,1.0,0.5316666666666666,1.1578573500243992,0.885,0.712,0.32566666666666666,0.24133333333333334,0.29333333333333333,0.7326666666666667,25397.0,0:05:15.034064,14581842.388093194
285,0.01,3,0.01,1.0,0.8,0.5346666666666666,1.1433788146413648,0.8813333333333333,0.7136666666666667,0.3363333333333333,0.237,0.292,0.7476666666666667,24565.0,0:05:14.124220,14582156.5285259
286,0.01,3,0.01,1.0,0.6,0.5355,1.1439138598846303,0.8806666666666667,0.7136666666666667,0.345,0.23433333333333334,0.29033333333333333,0.749,22488.0,0:04:52.318193,14582448.862893056
287,0.01,3,0.01,1.0,0.4,0.5346666666666666,1.1460667128869482,0.8783333333333333,0.7126666666666667,0.345,0.23666666666666666,0.28633333333333333,0.749,22529.0,0:04:53.388823,14582742.267834296
288,0.01,3,0.1,0.001,1.0,0.5306666666666666,1.1587757650120072,0.8836666666666667,0.706,0.31666666666666665,0.246,0.2976666666666667,0.734,25738.0,0:05:19.565851,14583061.849753484
289,0.01,3,0.1,0.001,0.8,0.5347777777777778,1.1437090126090674,0.882,0.7153333333333334,0.333,0.23866666666666667,0.29033333333333333,0.7493333333333333,25062.0,0:05:21.287363,14583383.153185489
290,0.01,3,0.1,0.001,0.6,0.5358333333333334,1.1445466358262466,0.8796666666666667,0.714,0.3466666666666667,0.23333333333333334,0.29,0.7513333333333333,22101.0,0:04:45.685773,14583668.85543496
291,0.01,3,0.1,0.001,0.4,0.5367222222222222,1.1467384242725425,0.8773333333333333,0.7133333333333334,0.3466666666666667,0.24133333333333334,0.29233333333333333,0.7493333333333333,21690.0,0:04:42.530655,14583951.402787842
292,0.01,3,0.1,0.01,1.0,0.5300555555555555,1.1583528052821803,0.8833333333333333,0.7093333333333334,0.31766666666666665,0.24233333333333335,0.29233333333333333,0.7353333333333333,23854.0,0:04:55.545205,14584246.964146284
293,0.01,3,0.1,0.01,0.8,0.534,1.1439504207220001,0.883,0.715,0.334,0.23566666666666666,0.2886666666666667,0.7476666666666667,25064.0,0:05:19.436746,14584566.417193385
294,0.01,3,0.1,0.01,0.6,0.5371111111111111,1.144507175101281,0.8803333333333333,0.7136666666666667,0.3466666666666667,0.239,0.294,0.749,22101.0,0:03:44.807662,14584791.234912043
295,0.01,3,0.1,0.01,0.4,0.5365,1.1464289194965362,0.8776666666666667,0.7133333333333334,0.348,0.24066666666666667,0.2906666666666667,0.7486666666666667,21690.0,0:03:21.187355,14584992.432314971
296,0.01,3,0.1,0.1,1.0,0.5292777777777777,1.1591437178490913,0.8823333333333333,0.706,0.31566666666666665,0.24,0.2986666666666667,0.733,25238.0,0:03:40.996278,14585213.439565795
297,0.01,3,0.1,0.1,0.8,0.5351666666666667,1.1437181015486149,0.883,0.712,0.3353333333333333,0.241,0.292,0.7476666666666667,25062.0,0:03:48.181882,14585441.631480945
298,0.01,3,0.1,0.1,0.6,0.5363333333333333,1.1436790750545491,0.88,0.7166666666666667,0.3473333333333333,0.236,0.288,0.75,22034.0,0:03:21.936684,14585643.578195153
299,0.01,3,0.1,0.1,0.4,0.5359444444444444,1.146646400367204,0.8786666666666667,0.713,0.3476666666666667,0.23833333333333334,0.28833333333333333,0.7496666666666667,21603.0,0:03:20.392565,14585843.980773924
300,0.01,3,0.1,1.0,1.0,0.5319444444444444,1.1571306271186517,0.8833333333333333,0.7143333333333334,0.3253333333333333,0.24133333333333334,0.294,0.7333333333333333,27594.0,0:04:00.393702,14586084.384538796
301,0.01,3,0.1,1.0,0.8,0.5347222222222222,1.1434120056549675,0.8816666666666667,0.714,0.33466666666666667,0.23866666666666667,0.293,0.7463333333333333,24965.0,0:03:47.154949,14586311.549522208
302,0.01,3,0.1,1.0,0.6,0.5352777777777777,1.1438990735112735,0.8806666666666667,0.7153333333333334,0.3416666666666667,0.236,0.2906666666666667,0.7473333333333333,22052.0,0:03:22.547724,14586514.107328981
303,0.01,3,0.1,1.0,0.4,0.5336111111111111,1.1460413971212045,0.8756666666666667,0.7136666666666667,0.345,0.234,0.285,0.7483333333333333,22288.0,0:03:25.094083,14586719.21149762
304,0.01,3,1.0,0.001,1.0,0.5301111111111111,1.1623883996772022,0.89,0.7253333333333334,0.352,0.16433333333333333,0.2996666666666667,0.7493333333333333,15030.0,0:01:36.340228,14586815.561814904
305,0.01,3,1.0,0.001,0.8,0.5371666666666667,1.1432415781585663,0.8846666666666667,0.7156666666666667,0.339,0.239,0.2946666666666667,0.75,25059.0,0:03:36.947929,14587032.520070972
306,0.01,3,1.0,0.001,0.6,0.5364444444444444,1.1444569661030706,0.8806666666666667,0.7143333333333334,0.344,0.237,0.29133333333333333,0.7513333333333333,22101.0,0:03:23.042181,14587235.572309764
307,0.01,3,1.0,0.001,0.4,0.5367777777777778,1.1467660733604272,0.8763333333333333,0.713,0.3476666666666667,0.24066666666666667,0.2946666666666667,0.7483333333333333,21690.0,0:03:20.673261,14587436.255684733
308,0.01,3,1.0,0.01,1.0,0.5304444444444445,1.161968238118842,0.8913333333333333,0.7273333333333334,0.3506666666666667,0.166,0.299,0.7483333333333333,15075.0,0:01:36.406147,14587532.67192618
309,0.01,3,1.0,0.01,0.8,0.536,1.1433187198615269,0.884,0.717,0.33766666666666667,0.23533333333333334,0.2936666666666667,0.7483333333333333,25253.0,0:03:38.620606,14587751.30261154
310,0.01,3,1.0,0.01,0.6,0.5364444444444444,1.1444115043952345,0.8796666666666667,0.7116666666666667,0.348,0.23433333333333334,0.29433333333333334,0.7506666666666667,22101.0,0:03:23.379979,14587954.692707935
311,0.01,3,1.0,0.01,0.4,0.5354444444444444,1.1466972848917452,0.876,0.7123333333333334,0.3463333333333333,0.23966666666666667,0.289,0.7493333333333333,21603.0,0:03:19.915336,14588154.619026035
312,0.01,3,1.0,0.1,1.0,0.5296111111111111,1.1619097606001598,0.8896666666666667,0.728,0.35033333333333333,0.16266666666666665,0.299,0.748,15135.0,0:01:36.611313,14588251.240482202
313,0.01,3,1.0,0.1,0.8,0.5352222222222223,1.1432142622542492,0.883,0.7143333333333334,0.33466666666666667,0.23666666666666666,0.292,0.7506666666666667,25273.0,0:03:38.757719,14588470.008295242
314,0.01,3,1.0,0.1,0.6,0.5357777777777778,1.1438175272794109,0.8813333333333333,0.7166666666666667,0.3446666666666667,0.235,0.2896666666666667,0.7473333333333333,22034.0,0:03:21.807109,14588671.825530255
315,0.01,3,1.0,0.1,0.4,0.5360555555555555,1.146643629251679,0.8776666666666667,0.715,0.3476666666666667,0.236,0.2896666666666667,0.7503333333333333,21686.0,0:03:20.299211,14588872.134915696
316,0.01,3,1.0,1.0,1.0,0.5281111111111111,1.162217703982916,0.891,0.7246666666666667,0.347,0.16366666666666665,0.29533333333333334,0.747,15434.0,0:01:37.440798,14588969.585882217
317,0.01,3,1.0,1.0,0.8,0.5346666666666666,1.1431372436921656,0.8833333333333333,0.713,0.3363333333333333,0.235,0.29533333333333334,0.745,24951.0,0:03:36.234452,14589185.830467096
318,0.01,3,1.0,1.0,0.6,0.5353888888888889,1.1439359015161317,0.8796666666666667,0.7156666666666667,0.343,0.23633333333333334,0.28933333333333333,0.7483333333333333,22040.0,0:03:22.330837,14589388.171458358
319,0.01,3,1.0,1.0,0.4,0.5344444444444445,1.1460009830056477,0.8766666666666667,0.7133333333333334,0.3436666666666667,0.238,0.288,0.747,22659.0,0:03:30.149231,14589598.330864968
320,0.01,4,0.001,0.001,1.0,0.5263333333333333,1.157931658610831,0.8786666666666667,0.7086666666666667,0.32266666666666666,0.23566666666666666,0.2886666666666667,0.7236666666666667,14852.0,0:03:17.570267,14589795.911344964
321,0.01,4,0.001,0.001,0.8,0.5372777777777777,1.139606726768224,0.8813333333333333,0.7143333333333334,0.3456666666666667,0.242,0.29933333333333334,0.741,14894.0,0:03:25.369850,14590001.29136251
322,0.01,4,0.001,0.001,0.6,0.5374444444444444,1.13832466903799,0.88,0.715,0.3453333333333333,0.24433333333333335,0.29233333333333333,0.7476666666666667,14100.0,0:03:17.649603,14590198.951171456
323,0.01,4,0.001,0.001,0.4,0.5347777777777778,1.1428877771732289,0.8753333333333333,0.7143333333333334,0.3496666666666667,0.23633333333333334,0.291,0.742,13612.0,0:03:11.881647,14590390.843046837
324,0.01,4,0.001,0.01,1.0,0.5281111111111111,1.1581038354316728,0.8793333333333333,0.708,0.32966666666666666,0.238,0.288,0.7256666666666667,15388.0,0:03:24.291968,14590595.145512084
325,0.01,4,0.001,0.01,0.8,0.5363333333333333,1.1391225839326882,0.88,0.713,0.3426666666666667,0.24033333333333334,0.30133333333333334,0.7406666666666667,15457.0,0:03:33.498144,14590808.653873002
326,0.01,4,0.001,0.01,0.6,0.5376111111111112,1.1384440798872295,0.8786666666666667,0.715,0.3496666666666667,0.24233333333333335,0.2956666666666667,0.7443333333333333,14099.0,0:03:17.418240,14591006.08302278
327,0.01,4,0.001,0.01,0.4,0.5355,1.1428378772243641,0.8756666666666667,0.715,0.3486666666666667,0.23766666666666666,0.2936666666666667,0.7423333333333333,13612.0,0:03:11.670080,14591197.763345651
328,0.01,4,0.001,0.1,1.0,0.526,1.157624448763893,0.8803333333333333,0.706,0.3243333333333333,0.23366666666666666,0.29033333333333333,0.7213333333333334,14527.0,0:03:12.407427,14591390.180979142
329,0.01,4,0.001,0.1,0.8,0.5360555555555555,1.139331697533276,0.88,0.7113333333333334,0.346,0.238,0.301,0.74,14747.0,0:03:23.889336,14591594.080527022
330,0.01,4,0.001,0.1,0.6,0.5357777777777778,1.1386337969225209,0.8786666666666667,0.715,0.3456666666666667,0.23833333333333334,0.2946666666666667,0.7423333333333333,13758.0,0:03:12.438407,14591786.529213484
331,0.01,4,0.001,0.1,0.4,0.5360555555555555,1.1423511549028684,0.875,0.713,0.3516666666666667,0.23933333333333334,0.2956666666666667,0.7416666666666667,13735.0,0:03:12.828186,14591979.36765222
332,0.01,4,0.001,1.0,1.0,0.529,1.1558353657351261,0.879,0.7126666666666667,0.3293333333333333,0.234,0.29533333333333334,0.7236666666666667,14222.0,0:03:08.977562,14592168.355458885
333,0.01,4,0.001,1.0,0.8,0.5359444444444444,1.138903590579076,0.879,0.7153333333333334,0.343,0.23866666666666667,0.2986666666666667,0.741,14793.0,0:03:25.379381,14592373.745120857
334,0.01,4,0.001,1.0,0.6,0.5356111111111111,1.1392922136460284,0.876,0.712,0.3443333333333333,0.24566666666666667,0.29633333333333334,0.7393333333333333,15373.0,0:03:34.486722,14592588.242137749
335,0.01,4,0.001,1.0,0.4,0.5352777777777777,1.1425927965861753,0.8756666666666667,0.7146666666666667,0.349,0.237,0.2936666666666667,0.7416666666666667,13612.0,0:03:11.313177,14592779.565607456
336,0.01,4,0.01,0.001,1.0,0.5292222222222223,1.1567857911906776,0.8826666666666667,0.7113333333333334,0.3293333333333333,0.237,0.2906666666666667,0.7243333333333334,14376.0,0:03:10.896574,14592970.472444277
337,0.01,4,0.01,0.001,0.8,0.5365,1.1395255481207103,0.8806666666666667,0.7156666666666667,0.3463333333333333,0.238,0.299,0.7393333333333333,14793.0,0:03:24.945082,14593175.432917321
338,0.01,4,0.01,0.001,0.6,0.5383888888888889,1.1385827714176215,0.88,0.717,0.351,0.24266666666666667,0.2946666666666667,0.745,13719.0,0:03:11.955574,14593367.398823356
339,0.01,4,0.01,0.001,0.4,0.537,1.1427640965264299,0.8753333333333333,0.7163333333333334,0.349,0.24266666666666667,0.2976666666666667,0.741,13612.0,0:03:10.892228,14593558.301395554
340,0.01,4,0.01,0.01,1.0,0.5263888888888889,1.1576237730386236,0.8806666666666667,0.7063333333333334,0.32866666666666666,0.23233333333333334,0.28733333333333333,0.723,14986.0,0:03:19.241956,14593757.553655664
341,0.01,4,0.01,0.01,0.8,0.5377222222222222,1.1394756203358483,0.8793333333333333,0.714,0.3473333333333333,0.24533333333333332,0.30033333333333334,0.74,14860.0,0:03:25.337115,14593962.901807502
342,0.01,4,0.01,0.01,0.6,0.5372777777777777,1.1386774750598927,0.879,0.7156666666666667,0.3473333333333333,0.24266666666666667,0.2956666666666667,0.7433333333333333,14018.0,0:03:16.150280,14594159.062478255
343,0.01,4,0.01,0.01,0.4,0.5344444444444445,1.1429397493008375,0.8743333333333333,0.714,0.3463333333333333,0.24133333333333334,0.2916666666666667,0.739,13612.0,0:03:11.608120,14594350.680943891
344,0.01,4,0.01,0.1,1.0,0.5273333333333333,1.1573690458604315,0.884,0.713,0.3273333333333333,0.22866666666666666,0.291,0.72,14147.0,0:03:07.336323,14594538.027630864
345,0.01,4,0.01,0.1,0.8,0.5367222222222222,1.1392032119661033,0.879,0.7123333333333334,0.3446666666666667,0.24266666666666667,0.2996666666666667,0.742,14860.0,0:03:25.236918,14594743.274935031
346,0.01,4,0.01,0.1,0.6,0.5365555555555556,1.1387350047588345,0.879,0.7136666666666667,0.3466666666666667,0.23933333333333334,0.29733333333333334,0.7433333333333333,13884.0,0:03:13.815617,14594937.106041176
347,0.01,4,0.01,0.1,0.4,0.5347222222222222,1.1422862853503017,0.8746666666666667,0.7133333333333334,0.3463333333333333,0.238,0.29333333333333333,0.7426666666666667,13615.0,0:03:10.954963,14595128.071345797
348,0.01,4,0.01,1.0,1.0,0.5258333333333334,1.1555904210731347,0.8813333333333333,0.7096666666666667,0.32566666666666666,0.22133333333333333,0.295,0.722,13130.0,0:02:54.958911,14595303.040669044
349,0.01,4,0.01,1.0,0.8,0.5344444444444445,1.1390994163275021,0.8783333333333333,0.7146666666666667,0.3403333333333333,0.235,0.2976666666666667,0.7406666666666667,14749.0,0:03:24.123715,14595507.174744984
350,0.01,4,0.01,1.0,0.6,0.5355555555555556,1.1389223540342042,0.878,0.7106666666666667,0.3426666666666667,0.244,0.297,0.741,14388.0,0:03:21.238434,14595708.423586035
351,0.01,4,0.01,1.0,0.4,0.5340555555555555,1.1427758015866512,0.876,0.713,0.3476666666666667,0.23633333333333334,0.289,0.7423333333333333,13612.0,0:03:10.947215,14595899.38122804
352,0.01,4,0.1,0.001,1.0,0.527,1.1584302820760595,0.8826666666666667,0.709,0.32966666666666666,0.23166666666666666,0.2856666666666667,0.7233333333333334,14364.0,0:03:10.669176,14596090.06078729
353,0.01,4,0.1,0.001,0.8,0.5371111111111111,1.1395411794545063,0.8803333333333333,0.7173333333333334,0.344,0.24033333333333334,0.301,0.7396666666666667,14894.0,0:03:25.564448,14596295.635617284
354,0.01,4,0.1,0.001,0.6,0.5381111111111111,1.1384019716517422,0.8783333333333333,0.7166666666666667,0.34833333333333333,0.24433333333333335,0.29333333333333333,0.7476666666666667,14004.0,0:03:15.176302,14596490.82237668
355,0.01,4,0.1,0.001,0.4,0.5361666666666667,1.1427315110063492,0.8753333333333333,0.714,0.35233333333333333,0.23733333333333334,0.294,0.744,13707.0,0:03:12.332910,14596683.16566026
356,0.01,4,0.1,0.01,1.0,0.5266666666666666,1.1576709693481406,0.8796666666666667,0.709,0.329,0.235,0.28833333333333333,0.719,14551.0,0:03:13.471880,14596876.648548944
357,0.01,4,0.1,0.01,0.8,0.5371666666666667,1.1391265669956685,0.8806666666666667,0.7153333333333334,0.3473333333333333,0.24166666666666667,0.29733333333333334,0.7406666666666667,14749.0,0:03:23.521561,14597080.180553503
358,0.01,4,0.1,0.01,0.6,0.5373333333333333,1.1384454229298362,0.8786666666666667,0.7156666666666667,0.35,0.239,0.2966666666666667,0.744,13729.0,0:03:11.794732,14597271.985697769
359,0.01,4,0.1,0.01,0.4,0.5357222222222222,1.1426805914524705,0.875,0.714,0.3516666666666667,0.24133333333333334,0.2916666666666667,0.7406666666666667,13612.0,0:03:10.988976,14597462.985120244
360,0.01,4,0.1,0.1,1.0,0.5281666666666667,1.157243916561208,0.8836666666666667,0.7133333333333334,0.33,0.23466666666666666,0.2853333333333333,0.722,13213.0,0:02:55.842115,14597638.837687552
361,0.01,4,0.1,0.1,0.8,0.5368888888888889,1.1392111980826816,0.8793333333333333,0.7116666666666667,0.3443333333333333,0.243,0.30266666666666664,0.7403333333333333,15204.0,0:03:29.518420,14597848.366538245
362,0.01,4,0.1,0.1,0.6,0.536,1.13855741134176,0.878,0.7156666666666667,0.349,0.23566666666666666,0.294,0.7436666666666667,13677.0,0:03:11.226877,14598039.603853283
363,0.01,4,0.1,0.1,0.4,0.5350555555555555,1.1423500152611872,0.8756666666666667,0.7136666666666667,0.35133333333333333,0.23633333333333334,0.29033333333333333,0.743,13610.0,0:03:10.927336,14598230.541702013
364,0.01,4,0.1,1.0,1.0,0.527,1.156086476625502,0.8816666666666667,0.7146666666666667,0.32566666666666666,0.226,0.29033333333333333,0.7236666666666667,13701.0,0:03:02.239067,14598412.791247234
365,0.01,4,0.1,1.0,0.8,0.5351666666666667,1.1393473625401505,0.878,0.7153333333333334,0.3423333333333333,0.24033333333333334,0.2966666666666667,0.7383333333333333,14749.0,0:03:23.686713,14598616.4884075
366,0.01,4,0.1,1.0,0.6,0.5348888888888889,1.1391023812681114,0.8763333333333333,0.7116666666666667,0.3426666666666667,0.242,0.29533333333333334,0.7413333333333333,14727.0,0:03:25.660946,14598822.159832291
367,0.01,4,0.1,1.0,0.4,0.5348888888888889,1.1425770118544842,0.8766666666666667,0.716,0.34933333333333333,0.235,0.2906666666666667,0.7416666666666667,13550.0,0:03:10.130514,14599012.300850507
368,0.01,4,1.0,0.001,1.0,0.5296666666666666,1.156601596199507,0.8873333333333333,0.7273333333333334,0.3486666666666667,0.17266666666666666,0.305,0.737,9766.0,0:01:29.205889,14599101.522398224
369,0.01,4,1.0,0.001,0.8,0.5362777777777777,1.1383160821603924,0.8803333333333333,0.7133333333333334,0.345,0.24033333333333334,0.298,0.7406666666666667,16687.0,0:03:21.081388,14599302.614323836
370,0.01,4,1.0,0.001,0.6,0.5377777777777778,1.1387305013806233,0.877,0.7166666666666667,0.3476666666666667,0.243,0.29633333333333334,0.746,13963.0,0:03:13.757781,14599496.382574352
371,0.01,4,1.0,0.001,0.4,0.5361666666666667,1.1424905557662477,0.8753333333333333,0.715,0.35033333333333333,0.24,0.2926666666666667,0.7436666666666667,13616.0,0:03:10.294633,14599686.688351398
372,0.01,4,1.0,0.01,1.0,0.5284444444444445,1.1565139135279963,0.8883333333333333,0.728,0.3433333333333333,0.17033333333333334,0.305,0.7356666666666667,9793.0,0:01:29.501279,14599776.200172799
373,0.01,4,1.0,0.01,0.8,0.5360555555555555,1.1384229657505225,0.8803333333333333,0.717,0.3466666666666667,0.23766666666666666,0.2956666666666667,0.739,16687.0,0:03:20.668984,14599976.879650248
374,0.01,4,1.0,0.01,0.6,0.5371666666666667,1.1389275758225976,0.879,0.7143333333333334,0.3446666666666667,0.24566666666666667,0.296,0.7433333333333333,14235.0,0:03:16.880517,14600173.77601254
375,0.01,4,1.0,0.01,0.4,0.5370555555555555,1.1426568618646797,0.8756666666666667,0.715,0.34933333333333333,0.24033333333333334,0.29833333333333334,0.7436666666666667,13712.0,0:03:10.947896,14600364.734420888
376,0.01,4,1.0,0.1,1.0,0.5297777777777778,1.156223272261728,0.8876666666666667,0.728,0.349,0.17466666666666666,0.30433333333333334,0.735,9865.0,0:01:29.667244,14600454.417230483
377,0.01,4,1.0,0.1,0.8,0.5353888888888889,1.1384756011562605,0.8803333333333333,0.7133333333333334,0.3463333333333333,0.23466666666666666,0.29733333333333334,0.7403333333333333,16688.0,0:03:20.721900,14600655.149677292
378,0.01,4,1.0,0.1,0.6,0.5362222222222223,1.1389046800598384,0.8793333333333333,0.7156666666666667,0.34933333333333333,0.23866666666666667,0.291,0.7433333333333333,13967.0,0:03:13.254912,14600848.41512866
379,0.01,4,1.0,0.1,0.4,0.5349444444444444,1.142452069066781,0.875,0.7163333333333334,0.3463333333333333,0.23733333333333334,0.2926666666666667,0.742,13707.0,0:03:10.965429,14601039.396251746
380,0.01,4,1.0,1.0,1.0,0.53,1.156119251658359,0.89,0.726,0.349,0.17133333333333334,0.30666666666666664,0.737,10347.0,0:01:31.356272,14601130.763073703
381,0.01,4,1.0,1.0,0.8,0.5366666666666666,1.1377667911749823,0.881,0.7133333333333334,0.3456666666666667,0.23833333333333334,0.2976666666666667,0.744,16189.0,0:03:18.352023,14601329.125650324
382,0.01,4,1.0,1.0,0.6,0.5355,1.1390746405770291,0.878,0.7136666666666667,0.342,0.24133333333333334,0.295,0.743,14098.0,0:03:15.765972,14601524.90219896
383,0.01,4,1.0,1.0,0.4,0.5342777777777777,1.1424645304132401,0.8776666666666667,0.714,0.3466666666666667,0.23666666666666666,0.2896666666666667,0.741,13612.0,0:03:09.462354,14601714.375116937
384,0.01,5,0.001,0.001,1.0,0.5289444444444444,1.1590108549842835,0.874,0.7093333333333334,0.3383333333333333,0.23833333333333334,0.30366666666666664,0.71,9511.0,0:03:10.237577,14601904.62327102
385,0.01,5,0.001,0.001,0.8,0.5359444444444444,1.1378068179257732,0.877,0.712,0.3576666666666667,0.24433333333333335,0.295,0.7296666666666667,10528.0,0:03:37.833802,14602122.473162834
386,0.01,5,0.001,0.001,0.6,0.5357777777777778,1.1374924195682066,0.876,0.711,0.35433333333333333,0.24566666666666667,0.293,0.7346666666666667,9656.0,0:03:22.629620,14602325.114578525
387,0.01,5,0.001,0.001,0.4,0.5368333333333334,1.1398012147451324,0.8723333333333333,0.7073333333333334,0.357,0.248,0.3,0.7363333333333333,9549.0,0:03:20.797892,14602525.923147505
388,0.01,5,0.001,0.01,1.0,0.5282777777777777,1.1588685720175322,0.8756666666666667,0.709,0.33466666666666667,0.239,0.302,0.7093333333333334,9332.0,0:03:05.311573,14602711.245322997
389,0.01,5,0.001,0.01,0.8,0.5366111111111111,1.1374836249293192,0.877,0.7113333333333334,0.355,0.24733333333333332,0.299,0.73,10528.0,0:03:37.914216,14602929.17044794
390,0.01,5,0.001,0.01,0.6,0.537,1.137614631758628,0.876,0.7123333333333334,0.353,0.249,0.296,0.7356666666666667,9654.0,0:03:22.077797,14603131.258860376
391,0.01,5,0.001,0.01,0.4,0.5371666666666667,1.1401196881136035,0.874,0.709,0.356,0.24866666666666667,0.3016666666666667,0.7336666666666667,9547.0,0:03:20.624442,14603331.899031708
392,0.01,5,0.001,0.1,1.0,0.5260555555555556,1.1599484167476841,0.8763333333333333,0.707,0.3243333333333333,0.23233333333333334,0.304,0.7123333333333334,9926.0,0:03:15.956404,14603527.866037304
393,0.01,5,0.001,0.1,0.8,0.5364444444444444,1.1376064330100895,0.8776666666666667,0.713,0.35433333333333333,0.251,0.293,0.7296666666666667,10528.0,0:03:37.294156,14603745.170791415
394,0.01,5,0.001,0.1,0.6,0.5350555555555555,1.1374744718582688,0.8746666666666667,0.712,0.34833333333333333,0.24466666666666667,0.29633333333333334,0.7343333333333333,9647.0,0:03:21.675024,14603946.856481014
395,0.01,5,0.001,0.1,0.4,0.5353888888888889,1.1401308558113732,0.8753333333333333,0.7103333333333334,0.354,0.241,0.2976666666666667,0.734,8728.0,0:03:03.834283,14604130.701453388
396,0.01,5,0.001,1.0,1.0,0.5287777777777778,1.156522641468041,0.877,0.7126666666666667,0.3383333333333333,0.23466666666666666,0.2996666666666667,0.7103333333333334,9644.0,0:03:10.762588,14604321.479928976
397,0.01,5,0.001,1.0,0.8,0.5370555555555555,1.1377134056944236,0.8773333333333333,0.7126666666666667,0.351,0.247,0.30266666666666664,0.7316666666666667,10557.0,0:03:38.368207,14604539.85880258
398,0.01,5,0.001,1.0,0.6,0.5337777777777778,1.1377543707259106,0.8746666666666667,0.713,0.351,0.241,0.2916666666666667,0.7313333333333333,9752.0,0:03:24.627648,14604744.497087073
