,N,average,min,max,std,5_percentile,95_percentile
28,30,1.1173099054957213e-11,5.665978320742134e-20,6.363669904555978e-10,7.761113880426566e-11,5.665978320742134e-20,3.778455335944059e-12
29,31,1.0036495932316646e-11,1.2933539846814041e-20,1.9284441855355675e-09,1.3600914429235435e-10,1.2933539846814041e-20,1.0261340549888764e-12
30,32,1.30114547427025e-13,2.952296029032751e-21,4.272160611052285e-12,6.671922182857725e-13,2.952296029032751e-21,2.7705100358962796e-13
31,33,1.1448719951808626e-12,6.739107735605425e-22,1.75429434724071e-10,1.2502165585594365e-11,7.586062420414342e-20,7.439536957552219e-14
32,34,5.589448598882021e-13,1.538313659114198e-22,5.2179346189079715e-11,5.198108392999316e-12,1.538313659114198e-22,3.288227628924314e-13
33,35,8.080078054072415e-13,3.511457312538009e-23,1.5846291883270595e-10,1.1176594405647672e-11,4.19020232063677e-21,5.284366859641995e-15
34,36,7.199611737097061e-14,8.015486558753425e-24,4.502533995677326e-12,5.479402396386343e-13,9.835826029573133e-22,2.564373585052713e-15
35,37,3.2259566971543857e-15,1.829668398478115e-24,1.0182303428215261e-13,1.736510030227876e-14,2.3070494032866463e-22,6.862194824024998e-16
36,38,2.208996418164888e-14,4.176523064259376e-25,4.3058174835737594e-12,3.036852152181182e-13,5.407426380440868e-23,1.818551302144255e-15
37,39,7.683320656067385e-15,9.533609981349401e-26,1.2738564268660188e-12,9.040325464772899e-14,1.2665668157698795e-23,4.897900902542286e-16
38,40,6.337788098933212e-17,2.1762053717426893e-26,2.179670634929909e-15,3.4029182430316723e-16,2.964723897560112e-24,1.313305807775689e-16
39,41,7.280965731491909e-17,4.967551461897978e-27,8.700356363318472e-15,6.240148349711009e-16,6.935421439385835e-25,6.325821624850598e-17
40,42,1.8655490463801042e-16,1.1339264137025782e-27,3.1624962123798957e-14,2.2419560458450355e-15,1.6214617843790936e-25,9.325834111442017e-18
41,43,5.50509478209726e-15,2.588376027011751e-28,1.0879469190009892e-12,7.673501857656937e-14,3.7887656475761505e-26,4.458042944578557e-17
42,44,1.7236989789802909e-16,5.908399677658823e-29,3.120945419828578e-14,2.207939271669933e-15,8.848242657458413e-27,1.2083004611738306e-17
